no,topik,subtopik,soal,jawaban,contoh,konteks,Link sumber buku
712,Benda dan Sifatnya,Perubahan Benda,Apa penyebab besi bisa berkarat?,"besi bisa berkarat karena bereaksi dengan udara dan uap air, terutama di tempat yang lembap.",paku yang dibiarkan di tempat basah biasanya muncul karat di permukaannya.,karat membuat besi menjadi rapuh dan mudah rusak.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
713,Benda dan Sifatnya,Perubahan Benda,Apa alasan besi bisa berkarat?,"besi bisa berkarat karena bereaksi dengan udara dan uap air, terutama di tempat yang lembap.",paku yang dibiarkan di tempat basah biasanya muncul karat di permukaannya.,karat membuat besi menjadi rapuh dan mudah rusak.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
714,Benda dan Sifatnya,Perubahan Benda,Apa sebab besi bisa berkarat?,"besi bisa berkarat karena bereaksi dengan udara dan uap air, terutama di tempat yang lembap.",paku yang dibiarkan di tempat basah biasanya muncul karat di permukaannya.,karat membuat besi menjadi rapuh dan mudah rusak.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
715,Benda dan Sifatnya,Perubahan Benda,Mengapa besi bisa berkarat?,"besi bisa berkarat karena bereaksi dengan udara dan uap air, terutama di tempat yang lembap.",paku yang dibiarkan di tempat basah biasanya muncul karat di permukaannya.,karat membuat besi menjadi rapuh dan mudah rusak.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
716,Benda dan Sifatnya,Perubahan Benda,Dengan cara apa besi bisa berkarat?,"besi bisa berkarat karena bereaksi dengan udara dan uap air, terutama di tempat yang lembap.",paku yang dibiarkan di tempat basah biasanya muncul karat di permukaannya.,karat membuat besi menjadi rapuh dan mudah rusak.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
717,Benda dan Sifatnya,Perubahan Benda,Apa proses besi bisa berkarat?,"besi bisa berkarat karena bereaksi dengan udara dan uap air, terutama di tempat yang lembap.",paku yang dibiarkan di tempat basah biasanya muncul karat di permukaannya.,karat membuat besi menjadi rapuh dan mudah rusak.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
718,Benda dan Sifatnya,Perubahan Benda,Ceritakan proses besi bisa berkarat?,"besi bisa berkarat karena bereaksi dengan udara dan uap air, terutama di tempat yang lembap.",paku yang dibiarkan di tempat basah biasanya muncul karat di permukaannya.,karat membuat besi menjadi rapuh dan mudah rusak.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
719,Bumi dan Peristiwa Alam,Struktur Bumi,Bagaimana penjelasan tentang lapisan bumi terdiri dari apa saja?,"struktur bumi terdiri dari atmosfer, kerak bumi, mantel bumi, inti bumi luar, dan inti bumi dalam. masing-masing lapisan memiliki sifat dan fungsi yang berbeda untuk mendukung kehidupan di bumi.","atmosfer melindungi bumi dari sinar ultraviolet, sedangkan kerak bumi menjadi tempat manusia tinggal dan melakukan kegiatan. lapisan bumi yang berbeda memiliki peran penting dalam menjaga kehidupan di permukaan bumi.",bumi terdiri atas beberapa lapisan yang tersusun dari bagian luar sampai bagian dalam. setiap lapisan memiliki sifat dan fungsi yang berbeda untuk menunjang kehidupan di permukaan bumi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
720,Bumi dan Peristiwa Alam,Struktur Bumi,Apa yang dapat kamu jelaskan mengenai lapisan bumi terdiri dari apa saja?,"struktur bumi terdiri dari atmosfer, kerak bumi, mantel bumi, inti bumi luar, dan inti bumi dalam. masing-masing lapisan memiliki sifat dan fungsi yang berbeda untuk mendukung kehidupan di bumi.","atmosfer melindungi bumi dari sinar ultraviolet, sedangkan kerak bumi menjadi tempat manusia tinggal dan melakukan kegiatan. lapisan bumi yang berbeda memiliki peran penting dalam menjaga kehidupan di permukaan bumi.",bumi terdiri atas beberapa lapisan yang tersusun dari bagian luar sampai bagian dalam. setiap lapisan memiliki sifat dan fungsi yang berbeda untuk menunjang kehidupan di permukaan bumi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
721,Bumi dan Peristiwa Alam,Struktur Bumi,Mengapa lapisan bumi terdiri dari apa saja penting?,"struktur bumi terdiri dari atmosfer, kerak bumi, mantel bumi, inti bumi luar, dan inti bumi dalam. masing-masing lapisan memiliki sifat dan fungsi yang berbeda untuk mendukung kehidupan di bumi.","atmosfer melindungi bumi dari sinar ultraviolet, sedangkan kerak bumi menjadi tempat manusia tinggal dan melakukan kegiatan. lapisan bumi yang berbeda memiliki peran penting dalam menjaga kehidupan di permukaan bumi.",bumi terdiri atas beberapa lapisan yang tersusun dari bagian luar sampai bagian dalam. setiap lapisan memiliki sifat dan fungsi yang berbeda untuk menunjang kehidupan di permukaan bumi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
722,Bumi dan Peristiwa Alam,Struktur Bumi,Apa saja lapisan-lapisan bumi?,"struktur bumi terdiri dari atmosfer, kerak bumi, mantel bumi, inti bumi luar, dan inti bumi dalam. masing-masing lapisan memiliki sifat dan fungsi yang berbeda untuk mendukung kehidupan di bumi.","atmosfer melindungi bumi dari sinar ultraviolet, sedangkan kerak bumi menjadi tempat manusia tinggal dan melakukan kegiatan. lapisan bumi yang berbeda memiliki peran penting dalam menjaga kehidupan di permukaan bumi.",bumi terdiri atas beberapa lapisan yang tersusun dari bagian luar sampai bagian dalam. setiap lapisan memiliki sifat dan fungsi yang berbeda untuk menunjang kehidupan di permukaan bumi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
723,Bumi dan Peristiwa Alam,Struktur Bumi,Dapatkah kamu menyebutkan lapisan-lapisan bumi?,"struktur bumi terdiri dari atmosfer, kerak bumi, mantel bumi, inti bumi luar, dan inti bumi dalam. masing-masing lapisan memiliki sifat dan fungsi yang berbeda untuk mendukung kehidupan di bumi.","atmosfer melindungi bumi dari sinar ultraviolet, sedangkan kerak bumi menjadi tempat manusia tinggal dan melakukan kegiatan. lapisan bumi yang berbeda memiliki peran penting dalam menjaga kehidupan di permukaan bumi.",bumi terdiri atas beberapa lapisan yang tersusun dari bagian luar sampai bagian dalam. setiap lapisan memiliki sifat dan fungsi yang berbeda untuk menunjang kehidupan di permukaan bumi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
724,Bumi dan Peristiwa Alam,Struktur Bumi,Tuliskan lapisan-lapisan bumi?,"struktur bumi terdiri dari atmosfer, kerak bumi, mantel bumi, inti bumi luar, dan inti bumi dalam. masing-masing lapisan memiliki sifat dan fungsi yang berbeda untuk mendukung kehidupan di bumi.","atmosfer melindungi bumi dari sinar ultraviolet, sedangkan kerak bumi menjadi tempat manusia tinggal dan melakukan kegiatan. lapisan bumi yang berbeda memiliki peran penting dalam menjaga kehidupan di permukaan bumi.",bumi terdiri atas beberapa lapisan yang tersusun dari bagian luar sampai bagian dalam. setiap lapisan memiliki sifat dan fungsi yang berbeda untuk menunjang kehidupan di permukaan bumi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
725,Bumi dan Peristiwa Alam,Struktur Bumi,Bagaimana penjelasan tentang apa saja bagian penyusun struktur bumi?,"struktur bumi terdiri dari atmosfer, kerak bumi, mantel bumi, inti bumi luar, dan inti bumi dalam. masing-masing lapisan memiliki sifat dan fungsi yang berbeda untuk mendukung kehidupan di bumi.","atmosfer melindungi bumi dari sinar ultraviolet, sedangkan kerak bumi menjadi tempat manusia tinggal dan melakukan kegiatan. lapisan bumi yang berbeda memiliki peran penting dalam menjaga kehidupan di permukaan bumi.",bumi terdiri atas beberapa lapisan yang tersusun dari bagian luar sampai bagian dalam. setiap lapisan memiliki sifat dan fungsi yang berbeda untuk menunjang kehidupan di permukaan bumi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
726,Bumi dan Peristiwa Alam,Struktur Bumi,Apa yang dapat kamu jelaskan mengenai apa saja bagian penyusun struktur bumi?,"struktur bumi terdiri dari atmosfer, kerak bumi, mantel bumi, inti bumi luar, dan inti bumi dalam. masing-masing lapisan memiliki sifat dan fungsi yang berbeda untuk mendukung kehidupan di bumi.","atmosfer melindungi bumi dari sinar ultraviolet, sedangkan kerak bumi menjadi tempat manusia tinggal dan melakukan kegiatan. lapisan bumi yang berbeda memiliki peran penting dalam menjaga kehidupan di permukaan bumi.",bumi terdiri atas beberapa lapisan yang tersusun dari bagian luar sampai bagian dalam. setiap lapisan memiliki sifat dan fungsi yang berbeda untuk menunjang kehidupan di permukaan bumi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
727,Bumi dan Peristiwa Alam,Struktur Bumi,Mengapa apa saja bagian penyusun struktur bumi penting?,"struktur bumi terdiri dari atmosfer, kerak bumi, mantel bumi, inti bumi luar, dan inti bumi dalam. masing-masing lapisan memiliki sifat dan fungsi yang berbeda untuk mendukung kehidupan di bumi.","atmosfer melindungi bumi dari sinar ultraviolet, sedangkan kerak bumi menjadi tempat manusia tinggal dan melakukan kegiatan. lapisan bumi yang berbeda memiliki peran penting dalam menjaga kehidupan di permukaan bumi.",bumi terdiri atas beberapa lapisan yang tersusun dari bagian luar sampai bagian dalam. setiap lapisan memiliki sifat dan fungsi yang berbeda untuk menunjang kehidupan di permukaan bumi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
728,Bumi dan Peristiwa Alam,Proses Pembentukan Tanah,Dengan cara apa tanah terbentuk dari batuan?,"tanah terbentuk melalui proses pelapukan batuan dalam waktu yang sangat lama. batuan yang terkena suhu, air, angin, atau aktivitas makhluk hidup akan hancur menjadi bagian yang lebih kecil hingga berubah menjadi tanah.","batu di pinggir pantai yang terus dihantam ombak lama-kelamaan menjadi lebih kecil dan akhirnya menjadi bagian dari tanah. proses ini berlangsung sangat lama dan dipengaruhi oleh cuaca, air, angin, serta aktivitas makhluk hidup.","tanah terbentuk sangat lambat melalui pelapukan batuan. proses ini dipengaruhi air, angin, suhu, dan aktivitas makhluk hidup yang mengikis batuan sedikit demi sedikit.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
729,Bumi dan Peristiwa Alam,Proses Pembentukan Tanah,Apa proses tanah terbentuk dari batuan?,"tanah terbentuk melalui proses pelapukan batuan dalam waktu yang sangat lama. batuan yang terkena suhu, air, angin, atau aktivitas makhluk hidup akan hancur menjadi bagian yang lebih kecil hingga berubah menjadi tanah.","batu di pinggir pantai yang terus dihantam ombak lama-kelamaan menjadi lebih kecil dan akhirnya menjadi bagian dari tanah. proses ini berlangsung sangat lama dan dipengaruhi oleh cuaca, air, angin, serta aktivitas makhluk hidup.","tanah terbentuk sangat lambat melalui pelapukan batuan. proses ini dipengaruhi air, angin, suhu, dan aktivitas makhluk hidup yang mengikis batuan sedikit demi sedikit.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
730,Bumi dan Peristiwa Alam,Proses Pembentukan Tanah,Ceritakan proses tanah terbentuk dari batuan?,"tanah terbentuk melalui proses pelapukan batuan dalam waktu yang sangat lama. batuan yang terkena suhu, air, angin, atau aktivitas makhluk hidup akan hancur menjadi bagian yang lebih kecil hingga berubah menjadi tanah.","batu di pinggir pantai yang terus dihantam ombak lama-kelamaan menjadi lebih kecil dan akhirnya menjadi bagian dari tanah. proses ini berlangsung sangat lama dan dipengaruhi oleh cuaca, air, angin, serta aktivitas makhluk hidup.","tanah terbentuk sangat lambat melalui pelapukan batuan. proses ini dipengaruhi air, angin, suhu, dan aktivitas makhluk hidup yang mengikis batuan sedikit demi sedikit.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
731,Bumi dan Peristiwa Alam,Proses Pembentukan Tanah,Apa penjelasan tentang bagaimana tanah terbentuk dari batuan?,"tanah terbentuk melalui proses pelapukan batuan dalam waktu yang sangat lama. batuan yang terkena suhu, air, angin, atau aktivitas makhluk hidup akan hancur menjadi bagian yang lebih kecil hingga berubah menjadi tanah.","batu di pinggir pantai yang terus dihantam ombak lama-kelamaan menjadi lebih kecil dan akhirnya menjadi bagian dari tanah. proses ini berlangsung sangat lama dan dipengaruhi oleh cuaca, air, angin, serta aktivitas makhluk hidup.","tanah terbentuk sangat lambat melalui pelapukan batuan. proses ini dipengaruhi air, angin, suhu, dan aktivitas makhluk hidup yang mengikis batuan sedikit demi sedikit.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
732,Bumi dan Peristiwa Alam,Proses Pembentukan Tanah,Bisakah kamu menjelaskan bagaimana tanah terbentuk dari batuan?,"tanah terbentuk melalui proses pelapukan batuan dalam waktu yang sangat lama. batuan yang terkena suhu, air, angin, atau aktivitas makhluk hidup akan hancur menjadi bagian yang lebih kecil hingga berubah menjadi tanah.","batu di pinggir pantai yang terus dihantam ombak lama-kelamaan menjadi lebih kecil dan akhirnya menjadi bagian dari tanah. proses ini berlangsung sangat lama dan dipengaruhi oleh cuaca, air, angin, serta aktivitas makhluk hidup.","tanah terbentuk sangat lambat melalui pelapukan batuan. proses ini dipengaruhi air, angin, suhu, dan aktivitas makhluk hidup yang mengikis batuan sedikit demi sedikit.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
733,Bumi dan Peristiwa Alam,Proses Pembentukan Tanah,Ceritakan bagaimana tanah terbentuk dari batuan secara singkat?,"tanah terbentuk melalui proses pelapukan batuan dalam waktu yang sangat lama. batuan yang terkena suhu, air, angin, atau aktivitas makhluk hidup akan hancur menjadi bagian yang lebih kecil hingga berubah menjadi tanah.","batu di pinggir pantai yang terus dihantam ombak lama-kelamaan menjadi lebih kecil dan akhirnya menjadi bagian dari tanah. proses ini berlangsung sangat lama dan dipengaruhi oleh cuaca, air, angin, serta aktivitas makhluk hidup.","tanah terbentuk sangat lambat melalui pelapukan batuan. proses ini dipengaruhi air, angin, suhu, dan aktivitas makhluk hidup yang mengikis batuan sedikit demi sedikit.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
734,Bumi dan Peristiwa Alam,Proses Pembentukan Tanah,Bagaimana penjelasan tentang ceritakan bagaimana tanah terbentuk dari batuan?,"tanah terbentuk melalui proses pelapukan batuan dalam waktu yang sangat lama. batuan yang terkena suhu, air, angin, atau aktivitas makhluk hidup akan hancur menjadi bagian yang lebih kecil hingga berubah menjadi tanah.","batu di pinggir pantai yang terus dihantam ombak lama-kelamaan menjadi lebih kecil dan akhirnya menjadi bagian dari tanah. proses ini berlangsung sangat lama dan dipengaruhi oleh cuaca, air, angin, serta aktivitas makhluk hidup.","tanah terbentuk sangat lambat melalui pelapukan batuan. proses ini dipengaruhi air, angin, suhu, dan aktivitas makhluk hidup yang mengikis batuan sedikit demi sedikit.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
735,Bumi dan Peristiwa Alam,Proses Pembentukan Tanah,Apa yang dapat kamu jelaskan mengenai ceritakan bagaimana tanah terbentuk dari batuan?,"tanah terbentuk melalui proses pelapukan batuan dalam waktu yang sangat lama. batuan yang terkena suhu, air, angin, atau aktivitas makhluk hidup akan hancur menjadi bagian yang lebih kecil hingga berubah menjadi tanah.","batu di pinggir pantai yang terus dihantam ombak lama-kelamaan menjadi lebih kecil dan akhirnya menjadi bagian dari tanah. proses ini berlangsung sangat lama dan dipengaruhi oleh cuaca, air, angin, serta aktivitas makhluk hidup.","tanah terbentuk sangat lambat melalui pelapukan batuan. proses ini dipengaruhi air, angin, suhu, dan aktivitas makhluk hidup yang mengikis batuan sedikit demi sedikit.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
736,Bumi dan Peristiwa Alam,Proses Pembentukan Tanah,Mengapa ceritakan bagaimana tanah terbentuk dari batuan penting?,"tanah terbentuk melalui proses pelapukan batuan dalam waktu yang sangat lama. batuan yang terkena suhu, air, angin, atau aktivitas makhluk hidup akan hancur menjadi bagian yang lebih kecil hingga berubah menjadi tanah.","batu di pinggir pantai yang terus dihantam ombak lama-kelamaan menjadi lebih kecil dan akhirnya menjadi bagian dari tanah. proses ini berlangsung sangat lama dan dipengaruhi oleh cuaca, air, angin, serta aktivitas makhluk hidup.","tanah terbentuk sangat lambat melalui pelapukan batuan. proses ini dipengaruhi air, angin, suhu, dan aktivitas makhluk hidup yang mengikis batuan sedikit demi sedikit.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
737,Bumi dan Peristiwa Alam,Siklus Air,Apa alasan air di bumi tidak habis-habis?,"air di bumi tidak habis karena terus mengalami siklus air. air menguap karena panas matahari, membentuk awan, lalu turun kembali sebagai hujan dan mengisi permukaan bumi lagi.","air laut menguap saat panas, lalu menjadi awan, turun sebagai hujan, dan akhirnya mengalir kembali ke sungai dan laut. siklus ini menjaga ketersediaan air di bumi agar tidak habis meskipun digunakan terus-menerus.","air di bumi terus berputar melalui penguapan, pengembunan, dan hujan. siklus ini menjaga ketersediaan air di bumi agar tetap dapat digunakan makhluk hidup.",https://www.omahbse.com/ktsp/file/sd-5_ipa_001/
